"37.7658","-122.3978","2016-06-26T15:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-26T15:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-26T15:00","CO","0.37","PPM"
"37.7658","-122.3978","2016-06-26T16:00","PM2.5","10.6","UG/M3"
"37.7658","-122.3978","2016-06-26T16:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-26T16:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-26T16:00","CO","0.39","PPM"
"37.7658","-122.3978","2016-06-26T17:00","PM2.5","10.2","UG/M3"
"37.7658","-122.3978","2016-06-26T17:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-26T17:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-26T17:00","CO","0.4","PPM"
"37.7658","-122.3978","2016-06-26T18:00","PM2.5","10.1","UG/M3"
"37.7658","-122.3978","2016-06-26T18:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-26T18:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-26T18:00","CO","0.43","PPM"
"37.7658","-122.3978","2016-06-26T19:00","PM2.5","9.7","UG/M3"
"37.7658","-122.3978","2016-06-26T19:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-26T19:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-26T19:00","CO","0.44","PPM"
"37.7658","-122.3978","2016-06-26T20:00","PM2.5","9.5","UG/M3"
"37.7658","-122.3978","2016-06-26T20:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-26T20:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-26T20:00","CO","0.45","PPM"
"37.7658","-122.3978","2016-06-26T21:00","PM2.5","9.1","UG/M3"
"37.7658","-122.3978","2016-06-26T21:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-26T21:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-26T21:00","CO","0.45","PPM"
"37.7658","-122.3978","2016-06-26T22:00","PM2.5","8.7","UG/M3"
"37.7658","-122.3978","2016-06-26T22:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-26T22:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-26T22:00","CO","0.44","PPM"
"37.7658","-122.3978","2016-06-26T23:00","PM2.5","8.0","UG/M3"
"37.7658","-122.3978","2016-06-26T23:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-26T23:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-26T23:00","CO","0.45","PPM"
"37.7658","-122.3978","2016-06-27T00:00","PM2.5","7.8","UG/M3"
"37.7658","-122.3978","2016-06-27T00:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-27T00:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-27T00:00","CO","0.45","PPM"
"37.7658","-122.3978","2016-06-27T01:00","PM2.5","7.5","UG/M3"
"37.7658","-122.3978","2016-06-27T01:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-27T01:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-27T01:00","CO","0.45","PPM"
"37.7658","-122.3978","2016-06-27T02:00","PM2.5","7.2","UG/M3"
"37.7658","-122.3978","2016-06-27T02:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-27T02:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-27T02:00","CO","0.47","PPM"
"37.7658","-122.3978","2016-06-27T03:00","PM2.5","6.8","UG/M3"
"37.7658","-122.3978","2016-06-27T03:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-27T03:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-27T03:00","CO","0.49","PPM"
"37.7658","-122.3978","2016-06-27T04:00","PM2.5","6.2","UG/M3"
"37.7658","-122.3978","2016-06-27T04:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-27T04:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-27T04:00","CO","0.42","PPM"
"37.7658","-122.3978","2016-06-27T05:00","PM2.5","6.4","UG/M3"
"37.7658","-122.3978","2016-06-27T05:00","OZONE","24.0","PPB"
"37.7658","-122.3978","2016-06-27T05:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-27T05:00","CO","0.42","PPM"
"37.7658","-122.3978","2016-06-27T06:00","PM2.5","6.7","UG/M3"
"37.7658","-122.3978","2016-06-27T06:00","OZONE","24.0","PPB"
"37.7658","-122.3978","2016-06-27T06:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-27T06:00","CO","0.39","PPM"
"37.7658","-122.3978","2016-06-27T07:00","PM2.5","6.6","UG/M3"
"37.7658","-122.3978","2016-06-27T07:00","OZONE","25.0","PPB"
"37.7658","-122.3978","2016-06-27T07:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-27T07:00","CO","0.37","PPM"
"37.7658","-122.3978","2016-06-27T08:00","PM2.5","6.4","UG/M3"
"37.7658","-122.3978","2016-06-27T08:00","OZONE","25.0","PPB"
"37.7658","-122.3978","2016-06-27T08:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-27T08:00","CO","0.37","PPM"
"37.7658","-122.3978","2016-06-27T09:00","PM2.5","6.4","UG/M3"
"37.7658","-122.3978","2016-06-27T09:00","OZONE","25.0","PPB"
"37.7658","-122.3978","2016-06-27T09:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-27T09:00","CO","0.37","PPM"
"37.7658","-122.3978","2016-06-27T10:00","PM2.5","6.6","UG/M3"
"37.7658","-122.3978","2016-06-27T10:00","OZONE","24.0","PPB"
"37.7658","-122.3978","2016-06-27T10:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-27T10:00","CO","0.36","PPM"
"37.7658","-122.3978","2016-06-27T11:00","PM2.5","7.0","UG/M3"
"37.7658","-122.3978","2016-06-27T11:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-27T12:00","PM2.5","7.2","UG/M3"
"37.7658","-122.3978","2016-06-27T12:00","OZONE","22.0","PPB"
"37.7658","-122.3978","2016-06-27T12:00","NO2","7.0","PPB"
"37.7658","-122.3978","2016-06-27T12:00","CO","0.46","PPM"
"37.7658","-122.3978","2016-06-27T13:00","PM2.5","7.0","UG/M3"
"37.7658","-122.3978","2016-06-27T13:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-27T13:00","NO2","12.0","PPB"
"37.7658","-122.3978","2016-06-27T13:00","CO","0.5","PPM"
"37.7658","-122.3978","2016-06-27T14:00","PM2.5","7.3","UG/M3"
"37.7658","-122.3978","2016-06-27T14:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-27T14:00","NO2","15.0","PPB"
"37.7658","-122.3978","2016-06-27T14:00","CO","0.48","PPM"
"37.7658","-122.3978","2016-06-27T15:00","PM2.5","7.5","UG/M3"
"37.7658","-122.3978","2016-06-27T15:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-27T15:00","NO2","13.0","PPB"
"37.7658","-122.3978","2016-06-27T15:00","CO","0.46","PPM"
"37.7658","-122.3978","2016-06-27T16:00","PM2.5","7.4","UG/M3"
"37.7658","-122.3978","2016-06-27T16:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-27T16:00","NO2","12.0","PPB"
"37.7658","-122.3978","2016-06-27T16:00","CO","0.48","PPM"
"37.7658","-122.3978","2016-06-27T17:00","PM2.5","7.6","UG/M3"
"37.7658","-122.3978","2016-06-27T17:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-27T17:00","NO2","8.0","PPB"
"37.7658","-122.3978","2016-06-27T17:00","CO","0.44","PPM"
"37.7658","-122.3978","2016-06-27T18:00","PM2.5","7.8","UG/M3"
"37.7658","-122.3978","2016-06-27T18:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-27T18:00","NO2","8.0","PPB"
"37.7658","-122.3978","2016-06-27T18:00","CO","0.44","PPM"
"37.7658","-122.3978","2016-06-27T19:00","PM2.5","8.0","UG/M3"
"37.7658","-122.3978","2016-06-27T19:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-27T19:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-27T19:00","CO","0.43","PPM"
"37.7658","-122.3978","2016-06-27T20:00","PM2.5","8.4","UG/M3"
"37.7658","-122.3978","2016-06-27T20:00","OZONE","22.0","PPB"
"37.7658","-122.3978","2016-06-27T20:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-27T20:00","CO","0.45","PPM"
"37.7658","-122.3978","2016-06-27T21:00","PM2.5","8.9","UG/M3"
"37.7658","-122.3978","2016-06-27T21:00","OZONE","22.0","PPB"
"37.7658","-122.3978","2016-06-27T21:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-27T21:00","CO","0.46","PPM"
"37.7658","-122.3978","2016-06-27T22:00","PM2.5","8.8","UG/M3"
"37.7658","-122.3978","2016-06-27T22:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-27T22:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-27T22:00","CO","0.45","PPM"
"37.7658","-122.3978","2016-06-27T23:00","PM2.5","8.9","UG/M3"
"37.7658","-122.3978","2016-06-27T23:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-27T23:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-27T23:00","CO","0.47","PPM"
"37.7658","-122.3978","2016-06-28T00:00","PM2.5","8.9","UG/M3"
"37.7658","-122.3978","2016-06-28T00:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-28T00:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-28T00:00","CO","0.48","PPM"
"37.7658","-122.3978","2016-06-28T01:00","PM2.5","8.5","UG/M3"
"37.7658","-122.3978","2016-06-28T01:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-28T01:00","NO2","7.0","PPB"
"37.7658","-122.3978","2016-06-28T01:00","CO","0.49","PPM"
"37.7658","-122.3978","2016-06-28T02:00","PM2.5","8.2","UG/M3"
"37.7658","-122.3978","2016-06-28T02:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-28T02:00","NO2","8.0","PPB"
"37.7658","-122.3978","2016-06-28T02:00","CO","0.47","PPM"
"37.7658","-122.3978","2016-06-28T03:00","PM2.5","8.3","UG/M3"
"37.7658","-122.3978","2016-06-28T03:00","OZONE","17.0","PPB"
"37.7658","-122.3978","2016-06-28T03:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-28T03:00","CO","0.44","PPM"
"37.7658","-122.3978","2016-06-28T04:00","PM2.5","8.6","UG/M3"
"37.7658","-122.3978","2016-06-28T04:00","OZONE","16.0","PPB"
"37.7658","-122.3978","2016-06-28T04:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-28T04:00","CO","0.41","PPM"
"37.7658","-122.3978","2016-06-28T05:00","PM2.5","8.8","UG/M3"
"37.7658","-122.3978","2016-06-28T05:00","OZONE","15.0","PPB"
"37.7658","-122.3978","2016-06-28T05:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-28T05:00","CO","0.38","PPM"
"37.7658","-122.3978","2016-06-28T06:00","PM2.5","8.9","UG/M3"
"37.7658","-122.3978","2016-06-28T06:00","OZONE","15.0","PPB"
"37.7658","-122.3978","2016-06-28T06:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-28T06:00","CO","0.37","PPM"
"37.7658","-122.3978","2016-06-28T07:00","PM2.5","8.7","UG/M3"
"37.7658","-122.3978","2016-06-28T07:00","OZONE","15.0","PPB"
"37.7658","-122.3978","2016-06-28T07:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-28T07:00","CO","0.43","PPM"
"37.7658","-122.3978","2016-06-28T08:00","PM2.5","8.6","UG/M3"
"37.7658","-122.3978","2016-06-28T08:00","OZONE","15.0","PPB"
"37.7658","-122.3978","2016-06-28T08:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-28T08:00","CO","0.33","PPM"
"37.7658","-122.3978","2016-06-28T09:00","PM2.5","8.6","UG/M3"
"37.7658","-122.3978","2016-06-28T09:00","OZONE","15.0","PPB"
"37.7658","-122.3978","2016-06-28T09:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-28T09:00","CO","0.33","PPM"
"37.7658","-122.3978","2016-06-28T10:00","PM2.5","8.9","UG/M3"
"37.7658","-122.3978","2016-06-28T10:00","OZONE","15.0","PPB"
"37.7658","-122.3978","2016-06-28T10:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-28T10:00","CO","0.33","PPM"
"37.7658","-122.3978","2016-06-28T11:00","PM2.5","8.9","UG/M3"
"37.7658","-122.3978","2016-06-28T11:00","OZONE","15.0","PPB"
"37.7658","-122.3978","2016-06-28T12:00","PM2.5","9.0","UG/M3"
"37.7658","-122.3978","2016-06-28T12:00","OZONE","16.0","PPB"
"37.7658","-122.3978","2016-06-28T12:00","NO2","9.0","PPB"
"37.7658","-122.3978","2016-06-28T12:00","CO","0.43","PPM"
"37.7658","-122.3978","2016-06-28T13:00","PM2.5","9.4","UG/M3"
"37.7658","-122.3978","2016-06-28T13:00","OZONE","17.0","PPB"
"37.7658","-122.3978","2016-06-28T13:00","NO2","10.0","PPB"
"37.7658","-122.3978","2016-06-28T13:00","CO","0.47","PPM"
"37.7658","-122.3978","2016-06-28T14:00","PM2.5","9.5","UG/M3"
"37.7658","-122.3978","2016-06-28T14:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-28T14:00","NO2","10.0","PPB"
"37.7658","-122.3978","2016-06-28T14:00","CO","0.43","PPM"
"37.7658","-122.3978","2016-06-28T15:00","PM2.5","9.3","UG/M3"
"37.7658","-122.3978","2016-06-28T15:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-28T15:00","NO2","7.0","PPB"
"37.7658","-122.3978","2016-06-28T15:00","CO","0.42","PPM"
"37.7658","-122.3978","2016-06-28T16:00","PM2.5","9.3","UG/M3"
"37.7658","-122.3978","2016-06-28T16:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-28T16:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-28T16:00","CO","0.42","PPM"
"37.7658","-122.3978","2016-06-28T17:00","PM2.5","9.7","UG/M3"
"37.7658","-122.3978","2016-06-28T17:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-28T17:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-28T17:00","CO","0.4","PPM"
"37.7658","-122.3978","2016-06-28T18:00","PM2.5","10.0","UG/M3"
"37.7658","-122.3978","2016-06-28T18:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-28T18:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-28T18:00","CO","0.4","PPM"
"37.7658","-122.3978","2016-06-28T19:00","PM2.5","10.0","UG/M3"
"37.7658","-122.3978","2016-06-28T19:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-28T19:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-28T19:00","CO","0.41","PPM"
"37.7658","-122.3978","2016-06-28T20:00","PM2.5","10.0","UG/M3"
"37.7658","-122.3978","2016-06-28T20:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-28T20:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-28T20:00","CO","0.4","PPM"
"37.7658","-122.3978","2016-06-28T21:00","PM2.5","9.9","UG/M3"
"37.7658","-122.3978","2016-06-28T21:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-28T21:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-28T21:00","CO","0.42","PPM"
"37.7658","-122.3978","2016-06-28T22:00","PM2.5","10.1","UG/M3"
"37.7658","-122.3978","2016-06-28T22:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-28T22:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-28T22:00","CO","0.44","PPM"
"37.7658","-122.3978","2016-06-28T23:00","PM2.5","10.2","UG/M3"
"37.7658","-122.3978","2016-06-28T23:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-28T23:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-28T23:00","CO","0.44","PPM"
"37.7658","-122.3978","2016-06-29T00:00","PM2.5","10.3","UG/M3"
"37.7658","-122.3978","2016-06-29T00:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T00:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-29T00:00","CO","0.43","PPM"
"37.7658","-122.3978","2016-06-29T01:00","PM2.5","11.0","UG/M3"
"37.7658","-122.3978","2016-06-29T01:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T01:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-29T01:00","CO","0.41","PPM"
"37.7658","-122.3978","2016-06-29T02:00","PM2.5","11.1","UG/M3"
"37.7658","-122.3978","2016-06-29T02:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T02:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-29T02:00","CO","0.4","PPM"
"37.7658","-122.3978","2016-06-29T03:00","PM2.5","11.1","UG/M3"
"37.7658","-122.3978","2016-06-29T03:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T03:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-29T03:00","CO","0.41","PPM"
"37.7658","-122.3978","2016-06-29T04:00","PM2.5","11.2","UG/M3"
"37.7658","-122.3978","2016-06-29T04:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T04:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-29T04:00","CO","0.4","PPM"
"37.7658","-122.3978","2016-06-29T05:00","PM2.5","11.2","UG/M3"
"37.7658","-122.3978","2016-06-29T05:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T05:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-29T05:00","CO","0.38","PPM"
"37.7658","-122.3978","2016-06-29T06:00","PM2.5","11.4","UG/M3"
"37.7658","-122.3978","2016-06-29T06:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T06:00","NO2","4.0","PPB"
"37.7658","-122.3978","2016-06-29T06:00","CO","0.37","PPM"
"37.7658","-122.3978","2016-06-29T07:00","PM2.5","11.5","UG/M3"
"37.7658","-122.3978","2016-06-29T07:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T07:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-29T07:00","CO","0.36","PPM"
"37.7658","-122.3978","2016-06-29T08:00","PM2.5","11.9","UG/M3"
"37.7658","-122.3978","2016-06-29T08:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T08:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-29T08:00","CO","0.35","PPM"
"37.7658","-122.3978","2016-06-29T09:00","PM2.5","12.2","UG/M3"
"37.7658","-122.3978","2016-06-29T09:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T09:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-29T09:00","CO","0.34","PPM"
"37.7658","-122.3978","2016-06-29T10:00","PM2.5","12.2","UG/M3"
"37.7658","-122.3978","2016-06-29T10:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-29T10:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-29T10:00","CO","0.34","PPM"
"37.7658","-122.3978","2016-06-29T11:00","PM2.5","12.6","UG/M3"
"37.7658","-122.3978","2016-06-29T11:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-29T12:00","PM2.5","12.4","UG/M3"
"37.7658","-122.3978","2016-06-29T12:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-29T12:00","NO2","7.0","PPB"
"37.7658","-122.3978","2016-06-29T12:00","CO","0.44","PPM"
"37.7658","-122.3978","2016-06-29T13:00","PM2.5","12.3","UG/M3"
"37.7658","-122.3978","2016-06-29T13:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-29T13:00","NO2","10.0","PPB"
"37.7658","-122.3978","2016-06-29T13:00","CO","0.43","PPM"
"37.7658","-122.3978","2016-06-29T14:00","PM2.5","12.0","UG/M3"
"37.7658","-122.3978","2016-06-29T14:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-29T14:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-29T14:00","CO","0.42","PPM"
"37.7658","-122.3978","2016-06-29T15:00","PM2.5","12.1","UG/M3"
"37.7658","-122.3978","2016-06-29T15:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-29T16:00","PM2.5","12.3","UG/M3"
"37.7658","-122.3978","2016-06-29T16:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-29T17:00","PM2.5","12.0","UG/M3"
"37.7658","-122.3978","2016-06-29T17:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-29T17:00","NO2","3.0","PPB"
"37.7658","-122.3978","2016-06-29T17:00","CO","0.22","PPM"
"37.7658","-122.3978","2016-06-29T18:00","PM2.5","11.5","UG/M3"
"37.7658","-122.3978","2016-06-29T18:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-29T18:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-29T18:00","CO","0.21","PPM"
"37.7658","-122.3978","2016-06-29T19:00","PM2.5","11.6","UG/M3"
"37.7658","-122.3978","2016-06-29T19:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-29T19:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-29T19:00","CO","0.21","PPM"
"37.7658","-122.3978","2016-06-29T20:00","PM2.5","11.6","UG/M3"
"37.7658","-122.3978","2016-06-29T20:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T20:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-29T20:00","CO","0.22","PPM"
"37.7658","-122.3978","2016-06-29T21:00","PM2.5","11.8","UG/M3"
"37.7658","-122.3978","2016-06-29T21:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T21:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-29T21:00","CO","0.24","PPM"
"37.7658","-122.3978","2016-06-29T22:00","PM2.5","12.2","UG/M3"
"37.7658","-122.3978","2016-06-29T22:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-29T22:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-29T22:00","CO","0.23","PPM"
"37.7658","-122.3978","2016-06-29T23:00","PM2.5","12.3","UG/M3"
"37.7658","-122.3978","2016-06-29T23:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-29T23:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-29T23:00","CO","0.23","PPM"
"37.7658","-122.3978","2016-06-30T00:00","PM2.5","12.8","UG/M3"
"37.7658","-122.3978","2016-06-30T00:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-30T00:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-30T00:00","CO","0.23","PPM"
"37.7658","-122.3978","2016-06-30T01:00","PM2.5","12.4","UG/M3"
"37.7658","-122.3978","2016-06-30T01:00","OZONE","22.0","PPB"
"37.7658","-122.3978","2016-06-30T01:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-30T01:00","CO","0.22","PPM"
"37.7658","-122.3978","2016-06-30T02:00","PM2.5","12.6","UG/M3"
"37.7658","-122.3978","2016-06-30T02:00","OZONE","22.0","PPB"
"37.7658","-122.3978","2016-06-30T02:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-30T02:00","CO","0.2","PPM"
"37.7658","-122.3978","2016-06-30T03:00","PM2.5","12.7","UG/M3"
"37.7658","-122.3978","2016-06-30T03:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-30T03:00","NO2","2.0","PPB"
"37.7658","-122.3978","2016-06-30T03:00","CO","0.21","PPM"
"37.7658","-122.3978","2016-06-30T04:00","PM2.5","12.9","UG/M3"
"37.7658","-122.3978","2016-06-30T04:00","OZONE","23.0","PPB"
"37.7658","-122.3978","2016-06-30T04:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-30T04:00","CO","0.2","PPM"
"37.7658","-122.3978","2016-06-30T05:00","PM2.5","13.2","UG/M3"
"37.7658","-122.3978","2016-06-30T05:00","OZONE","22.0","PPB"
"37.7658","-122.3978","2016-06-30T05:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-30T05:00","CO","0.19","PPM"
"37.7658","-122.3978","2016-06-30T06:00","PM2.5","13.0","UG/M3"
"37.7658","-122.3978","2016-06-30T06:00","OZONE","22.0","PPB"
"37.7658","-122.3978","2016-06-30T06:00","NO2","0.0","PPB"
"37.7658","-122.3978","2016-06-30T06:00","CO","0.18","PPM"
"37.7658","-122.3978","2016-06-30T07:00","PM2.5","13.0","UG/M3"
"37.7658","-122.3978","2016-06-30T07:00","OZONE","22.0","PPB"
"37.7658","-122.3978","2016-06-30T07:00","NO2","1.0","PPB"
"37.7658","-122.3978","2016-06-30T07:00","CO","0.24","PPM"
"37.7658","-122.3978","2016-06-30T08:00","PM2.5","13.1","UG/M3"
"37.7658","-122.3978","2016-06-30T08:00","OZONE","22.0","PPB"
"37.7658","-122.3978","2016-06-30T08:00","NO2","0.0","PPB"
"37.7658","-122.3978","2016-06-30T08:00","CO","0.2","PPM"
"37.7658","-122.3978","2016-06-30T09:00","PM2.5","13.3","UG/M3"
"37.7658","-122.3978","2016-06-30T09:00","OZONE","21.0","PPB"
"37.7658","-122.3978","2016-06-30T09:00","NO2","0.0","PPB"
"37.7658","-122.3978","2016-06-30T09:00","CO","0.17","PPM"
"37.7658","-122.3978","2016-06-30T10:00","PM2.5","13.6","UG/M3"
"37.7658","-122.3978","2016-06-30T10:00","OZONE","20.0","PPB"
"37.7658","-122.3978","2016-06-30T10:00","NO2","0.0","PPB"
"37.7658","-122.3978","2016-06-30T10:00","CO","0.17","PPM"
"37.7658","-122.3978","2016-06-30T11:00","PM2.5","13.7","UG/M3"
"37.7658","-122.3978","2016-06-30T11:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-30T12:00","PM2.5","13.9","UG/M3"
"37.7658","-122.3978","2016-06-30T12:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-30T12:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-30T12:00","CO","0.27","PPM"
"37.7658","-122.3978","2016-06-30T13:00","PM2.5","13.9","UG/M3"
"37.7658","-122.3978","2016-06-30T13:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-30T13:00","NO2","6.0","PPB"
"37.7658","-122.3978","2016-06-30T13:00","CO","0.26","PPM"
"37.7658","-122.3978","2016-06-30T14:00","PM2.5","14.3","UG/M3"
"37.7658","-122.3978","2016-06-30T14:00","OZONE","18.0","PPB"
"37.7658","-122.3978","2016-06-30T14:00","NO2","7.0","PPB"
"37.7658","-122.3978","2016-06-30T14:00","CO","0.25","PPM"
"37.7658","-122.3978","2016-06-30T15:00","PM2.5","14.6","UG/M3"
"37.7658","-122.3978","2016-06-30T15:00","OZONE","19.0","PPB"
"37.7658","-122.3978","2016-06-30T15:00","NO2","5.0","PPB"
"37.7658","-122.3978","2016-06-30T15:00","CO","0.25","PPM"
"37.7658","-122.3978","2016-06-30T16:00","PM2.5","14.5","UG/M3"
"37.7658","-122.3978","2016-06-30T16:00","OZONE","19.0","PPB"
