rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
05-May-2016 09:32,201603,EASTERN EUROPE-EU,HUNGARY,LUTON,DEBRECEN, 11403 , 11403 , 0 , 7037 , 7037 , 0 , 62.0434844393918 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,HUNGARY,MANCHESTER,BUDAPEST, 11812 , 11812 , 0 , 11835 , 11835 , 0 ,-0.194338825517533 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,HUNGARY,STANSTED,BUDAPEST, 30686 , 30686 , 0 , 31428 , 31428 , 0 ,-2.36095201730941 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,ABERDEEN,KEFLAVIK, 1029 , 1029 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,BELFAST INTERNATIONAL,KEFLAVIK, 2143 , 2143 , 0 , 2149 , 2149 , 0 ,-0.27919962773383 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,BIRMINGHAM,KEFLAVIK, 5061 , 5061 , 0 , 3899 , 3899 , 0 , 29.802513464991 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,BRISTOL,KEFLAVIK, 2976 , 2976 , 0 , 4346 , 4346 , 0 ,-31.5232397606995 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,EDINBURGH,KEFLAVIK, 5361 , 5361 , 0 , 3958 , 3958 , 0 , 35.4471955533098 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,GATWICK,KEFLAVIK, 37614 , 37058 , 556 , 28761 , 28761 , 0 , 30.781266298112 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,GLASGOW,KEFLAVIK, 5826 , 5826 , 0 , 5416 , 5416 , 0 , 7.57016248153619 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,HEATHROW,KEFLAVIK, 23328 , 23328 , 0 , 19579 , 19579 , 0 , 19.148066806272 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,HUMBERSIDE,KEFLAVIK, 322 , 0 , 322 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,LUTON,KEFLAVIK, 13582 , 13582 , 0 , 11494 , 11494 , 0 , 18.1659996519923 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,MANCHESTER,KEFLAVIK, 16826 , 16274 , 552 , 11254 , 11254 , 0 , 49.5112848764884 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,ICELAND,STANSTED,KEFLAVIK, 2653 , 2653 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,BIRMINGHAM,DELHI, 13859 , 13859 , 0 , 13475 , 13475 , 0 , 2.84972170686456 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,GATWICK,GOA, 6526 , 2474 , 4052 , 7446 , 0 , 7446 ,-12.3556271823798 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,HEATHROW,AMRITSAR, 926 , 926 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,HEATHROW,BANGALORE (BENGALURU), 13153 , 13153 , 0 , 13537 , 13537 , 0 ,-2.83666986776982 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,HEATHROW,CHENNAI, 10240 , 10240 , 0 , 9663 , 9663 , 0 , 5.97123046672876 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,HEATHROW,DELHI, 102259 , 102259 , 0 , 98139 , 98139 , 0 , 4.19812714619061 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,HEATHROW,HYDERABAD ( RAJIV GHANDI ), 10547 , 10547 , 0 , 10698 , 10698 , 0 ,-1.41147878108058 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,HEATHROW,MUMBAI, 79284 , 79284 , 0 , 75158 , 75158 , 0 , 5.48976822161314 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,LUTON,JAIPUR, 56 , 0 , 56 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,INDIA,MANCHESTER,GOA, 3745 , 3745 , 0 , 3922 , 0 , 3922 ,-4.51300356960734 
05-May-2016 09:32,201603,FAR EAST,INDONESIA,GATWICK,JAKARTA (SOEKARNO-HATTA INTNL), 2051 , 2051 , 0 , 3993 , 3993 , 0 ,-48.6351114450288 
05-May-2016 09:32,201603,FAR EAST,INDONESIA,HEATHROW,JAKARTA (SOEKARNO-HATTA INTNL), 61 , 61 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,MIDDLE EAST,IRAN,HEATHROW,TEHRAN IMAM KHOMEINI, 5079 , 5079 , 0 , 4713 , 4713 , 0 , 7.76575429662635 
05-May-2016 09:32,201603,MIDDLE EAST,IRAQ,GATWICK,BAGHDAD (GECA), 686 , 686 , 0 , 1466 , 1466 , 0 ,-53.206002728513 
05-May-2016 09:32,201603,MIDDLE EAST,IRAQ,GATWICK,SULAYMANIYAH INT, 981 , 981 , 0 , 1563 , 1563 , 0 ,-37.236084452975 
05-May-2016 09:32,201603,MIDDLE EAST,IRAQ,MANCHESTER,SULAYMANIYAH INT, 0 , 0 , 0 , 525 , 525 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,ABERDEEN,DUBLIN, 3452 , 3452 , 0 , 3369 , 3369 , 0 , 2.46363906203621 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BELFAST INTERNATIONAL,DUBLIN, 0 , 0 , 0 , 455 , 0 , 455 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BELFAST INTERNATIONAL,KERRY COUNTY, 2 , 0 , 2 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,CORK, 6316 , 6316 , 0 , 6805 , 6805 , 0 ,-7.18589272593681 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,DUBLIN, 87010 , 87010 , 0 , 70621 , 70621 , 0 , 23.2069780943345 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,IRELAND WEST(KNOCK), 556 , 556 , 0 , 1873 , 1873 , 0 ,-70.3150026695141 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,SHANNON, 2569 , 2569 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,WATERFORD, 750 , 750 , 0 , 1262 , 1262 , 0 ,-40.5705229793978 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BOURNEMOUTH,DUBLIN, 648 , 648 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BRISTOL,CORK, 3117 , 3117 , 0 , 3525 , 3525 , 0 ,-11.5744680851064 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BRISTOL,DUBLIN, 33322 , 33322 , 0 , 30936 , 30936 , 0 , 7.71269718127748 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,BRISTOL,IRELAND WEST(KNOCK), 0 , 0 , 0 , 419 , 419 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,CARDIFF WALES,CORK, 1059 , 1059 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,CARDIFF WALES,DUBLIN, 10438 , 10399 , 39 , 10063 , 6446 , 3617 , 3.72652290569413 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,CARDIFF WALES,SHANNON, 0 , 0 , 0 , 592 , 0 , 592 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,DONCASTER SHEFFIELD,DUBLIN, 1772 , 1772 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,EAST MIDLANDS INTERNATIONAL,DUBLIN, 21666 , 21666 , 0 , 18505 , 18505 , 0 , 17.0818697649284 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,EAST MIDLANDS INTERNATIONAL,IRELAND WEST(KNOCK), 5820 , 5820 , 0 , 5036 , 5036 , 0 , 15.5679110405083 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,EDINBURGH,CORK, 3460 , 3460 , 0 , 3373 , 3373 , 0 , 2.57930625555885 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,EDINBURGH,DUBLIN, 50488 , 50307 , 181 , 48674 , 47913 , 761 , 3.72683568229445 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,EDINBURGH,IRELAND WEST(KNOCK), 352 , 352 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,EDINBURGH,SHANNON, 1462 , 1462 , 0 , 668 , 668 , 0 , 118.862275449102 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,EXETER,DUBLIN, 2404 , 2404 , 0 , 3722 , 3722 , 0 ,-35.4110693175712 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,CORK, 10326 , 10326 , 0 , 10315 , 10315 , 0 , 0.106640814348037 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,DUBLIN, 108456 , 108456 , 0 , 91339 , 91339 , 0 , 18.7400781703325 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,IRELAND WEST(KNOCK), 6291 , 6291 , 0 , 5686 , 5686 , 0 , 10.6401688357369 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,SHANNON, 9240 , 9240 , 0 , 9057 , 9057 , 0 , 2.02053660152368 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,CORK, 1870 , 1870 , 0 , 1982 , 1982 , 0 ,-5.65085771947528 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,DONEGAL, 751 , 751 , 0 , 430 , 430 , 0 , 74.6511627906977 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,DUBLIN, 43417 , 43311 , 106 , 37970 , 37970 , 0 , 14.3455359494338 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,HEATHROW,CORK, 31508 , 31508 , 0 , 30147 , 30147 , 0 , 4.51454539423492 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,HEATHROW,DUBLIN, 142575 , 142575 , 0 , 135593 , 135593 , 0 , 5.14923336750422 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,HEATHROW,SHANNON, 21249 , 21249 , 0 , 18516 , 18516 , 0 , 14.7602073882048 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,INVERNESS,DUBLIN, 1134 , 1134 , 0 , 2303 , 2303 , 0 ,-50.7598784194529 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,ISLE OF MAN,DUBLIN, 3289 , 3190 , 99 , 2770 , 2770 , 0 , 18.7364620938628 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,JERSEY,DUBLIN, 1031 , 1031 , 0 , 121 , 121 , 0 , 752.066115702479 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LEEDS BRADFORD,CORK, 493 , 493 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LEEDS BRADFORD,DUBLIN, 24673 , 24673 , 0 , 23894 , 23894 , 0 , 3.26023269440027 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LIVERPOOL (JOHN LENNON),CORK, 6965 , 6965 , 0 , 6620 , 6620 , 0 , 5.21148036253777 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LIVERPOOL (JOHN LENNON),DUBLIN, 48353 , 48353 , 0 , 27048 , 27048 , 0 , 78.7673765158237 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LIVERPOOL (JOHN LENNON),IRELAND WEST(KNOCK), 7270 , 7270 , 0 , 7691 , 7691 , 0 ,-5.47393056819659 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LONDON CITY,CORK, 6735 , 6735 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LONDON CITY,DUBLIN, 38968 , 38968 , 0 , 45167 , 45167 , 0 ,-13.7246219585095 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,DUBLIN, 29166 , 29166 , 0 , 28575 , 28439 , 136 , 2.06824146981627 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,IRELAND WEST(KNOCK), 9386 , 9386 , 0 , 8504 , 8504 , 0 , 10.3715898400753 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,KERRY COUNTY, 9050 , 9050 , 0 , 8538 , 8538 , 0 , 5.9967205434528 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,WATERFORD, 2454 , 2454 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,MANCHESTER,CORK, 6640 , 6640 , 0 , 6885 , 6885 , 0 ,-3.55846042120552 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,MANCHESTER,DUBLIN, 86165 , 86002 , 163 , 71742 , 71378 , 364 , 20.1039837194391 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,MANCHESTER,IRELAND WEST(KNOCK), 2305 , 2305 , 0 , 2023 , 2023 , 0 , 13.9396935244686 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,MANCHESTER,SHANNON, 9167 , 9167 , 0 , 8568 , 8568 , 0 , 6.99112978524743 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,NEWCASTLE,CORK, 904 , 904 , 0 , 1627 , 1627 , 0 ,-44.4376152427781 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,NEWCASTLE,DUBLIN, 18036 , 18036 , 0 , 17447 , 17447 , 0 , 3.37593855677194 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,NEWQUAY,DUBLIN, 838 , 838 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,SOUTHAMPTON,CORK, 871 , 871 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,SOUTHAMPTON,DUBLIN, 12223 , 12223 , 0 , 12971 , 12971 , 0 ,-5.76671035386632 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,SOUTHEND,DUBLIN, 95 , 95 , 0 , 1294 , 1294 , 0 ,-92.6584234930448 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,CORK, 27825 , 27825 , 0 , 26077 , 26077 , 0 , 6.70322506423285 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,DUBLIN, 77475 , 77475 , 0 , 73144 , 73144 , 0 , 5.921196543804 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,IRELAND WEST(KNOCK), 13457 , 13457 , 0 , 12308 , 12308 , 0 , 9.33539161520962 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,KERRY COUNTY, 6236 , 6236 , 0 , 5127 , 5127 , 0 , 21.630583187049 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,SHANNON, 20345 , 20345 , 0 , 18699 , 18699 , 0 , 8.80260976522809 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,IRISH REPUBLIC,SUMBURGH,DUBLIN, 0 , 0 , 0 , 636 , 0 , 636 , 0 
05-May-2016 09:32,201603,NEAR EAST,ISRAEL,CARDIFF WALES,TEL AVIV, 0 , 0 , 0 , 167 , 0 , 167 , 0 
05-May-2016 09:32,201603,NEAR EAST,ISRAEL,GATWICK,TEL AVIV, 4525 , 4525 , 0 , 4633 , 4633 , 0 ,-2.33110295704727 
05-May-2016 09:32,201603,NEAR EAST,ISRAEL,HEATHROW,TEL AVIV, 46994 , 46994 , 0 , 47792 , 47792 , 0 ,-1.66973552058922 
05-May-2016 09:32,201603,NEAR EAST,ISRAEL,LUTON,OVDA, 1015 , 1015 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,NEAR EAST,ISRAEL,LUTON,TEL AVIV, 23112 , 23112 , 0 , 22191 , 22191 , 0 , 4.15033121535758 
05-May-2016 09:32,201603,NEAR EAST,ISRAEL,MANCHESTER,TEL AVIV, 2777 , 2777 , 0 , 3024 , 3024 , 0 ,-8.16798941798942 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BELFAST CITY (GEORGE BEST),VERONA VILLAFRANCA, 1091 , 272 , 819 , 1074 , 0 , 1074 , 1.5828677839851 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,FLORENCE, 0 , 0 , 0 , 2456 , 2456 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,MILAN (MALPENSA), 8510 , 8510 , 0 , 4343 , 4343 , 0 , 95.9475017269169 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,NAPLES, 189 , 0 , 189 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,ROME (FIUMICINO), 4388 , 4388 , 0 , 3197 , 3197 , 0 , 37.2536753206131 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,TURIN, 3068 , 1163 , 1905 , 3702 , 1105 , 2597 ,-17.1258779038358 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,VENICE, 2308 , 2308 , 0 , 421 , 421 , 0 , 448.218527315914 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BIRMINGHAM,VERONA VILLAFRANCA, 1440 , 0 , 1440 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BOURNEMOUTH,TURIN, 0 , 0 , 0 , 496 , 0 , 496 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,BERGAMO, 2403 , 2403 , 0 , 325 , 325 , 0 , 639.384615384615 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,BOLOGNA, 0 , 0 , 0 , 277 , 277 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,MILAN (MALPENSA), 317 , 317 , 0 , 611 , 611 , 0 ,-48.1178396072013 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,NAPLES, 221 , 0 , 221 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,PISA, 205 , 205 , 0 , 2253 , 2253 , 0 ,-90.9010208610741 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,ROME (FIUMICINO), 9252 , 9252 , 0 , 9568 , 9568 , 0 ,-3.30267558528428 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,TREVISO, 2120 , 2120 , 0 , 318 , 318 , 0 , 566.666666666667 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,TURIN, 1714 , 0 , 1714 , 633 , 0 , 633 , 170.774091627172 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,VENICE, 1334 , 1334 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,BRISTOL,VERONA VILLAFRANCA, 681 , 0 , 681 , 286 , 0 , 286 , 138.111888111888 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,CARDIFF WALES,MILAN (MALPENSA), 1902 , 1902 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,CARDIFF WALES,PARMA, 0 , 0 , 0 , 38 , 0 , 38 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,CARDIFF WALES,ROME (FIUMICINO), 0 , 0 , 0 , 3196 , 0 , 3196 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,DONCASTER SHEFFIELD,TURIN, 145 , 0 , 145 , 164 , 0 , 164 ,-11.5853658536585 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EAST MIDLANDS INTERNATIONAL,BERGAMO, 4710 , 4710 , 0 , 4253 , 4253 , 0 , 10.7453562191394 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EAST MIDLANDS INTERNATIONAL,NAPLES, 184 , 0 , 184 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EAST MIDLANDS INTERNATIONAL,PISA, 0 , 0 , 0 , 322 , 322 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EAST MIDLANDS INTERNATIONAL,ROME (CIAMPINO), 1635 , 1635 , 0 , 547 , 547 , 0 , 198.90310786106 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EAST MIDLANDS INTERNATIONAL,TREVISO, 4668 , 4668 , 0 , 3254 , 3254 , 0 , 43.4542102028273 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EDINBURGH,BOLOGNA, 1370 , 1370 , 0 , 300 , 300 , 0 , 356.666666666667 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EDINBURGH,MILAN (MALPENSA), 13323 , 13323 , 0 , 8963 , 8963 , 0 , 48.6444270891443 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EDINBURGH,NAPLES, 542 , 542 , 0 , 256 , 256 , 0 , 111.71875 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EDINBURGH,PISA, 1569 , 1569 , 0 , 300 , 300 , 0 , 423 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EDINBURGH,ROME (CIAMPINO), 5400 , 5400 , 0 , 5343 , 5343 , 0 , 1.06681639528355 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EDINBURGH,ROME (FIUMICINO), 578 , 578 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EDINBURGH,VENICE, 5164 , 5164 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,EDINBURGH,VERONA VILLAFRANCA, 1048 , 1048 , 0 , 1141 , 1141 , 0 ,-8.15074496056091 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,BARI (PALESE), 1317 , 1317 , 0 , 3025 , 3025 , 0 ,-56.4628099173554 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,BOLOGNA, 7563 , 7563 , 0 , 9021 , 9021 , 0 ,-16.1622879946791 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,CATANIA (FONTANAROSSA), 6475 , 6475 , 0 , 5099 , 5099 , 0 , 26.9856834673465 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,FLORENCE, 7591 , 7591 , 0 , 6994 , 6994 , 0 , 8.53588790391764 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,GENOA, 4470 , 4470 , 0 , 4925 , 4925 , 0 ,-9.23857868020304 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,MILAN (LINATE), 25453 , 25453 , 0 , 9442 , 9442 , 0 , 169.572124549884 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,MILAN (MALPENSA), 43757 , 43757 , 0 , 41620 , 41620 , 0 , 5.13455069678039 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,NAPLES, 24024 , 23498 , 526 , 24387 , 23912 , 475 ,-1.48849797023004 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,OLBIA, 306 , 306 , 0 , 260 , 260 , 0 , 17.6923076923077 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,PALERMO, 2950 , 2950 , 0 , 3041 , 3041 , 0 ,-2.99243669845446 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,PISA, 14477 , 14477 , 0 , 13716 , 13716 , 0 , 5.5482648002333 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,ROME (FIUMICINO), 59417 , 59417 , 0 , 56284 , 56284 , 0 , 5.56641319024945 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,TURIN, 24614 , 19527 , 5087 , 26653 , 18166 , 8487 ,-7.65017071249015 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,VENICE, 57831 , 57831 , 0 , 43507 , 43507 , 0 , 32.9234376077413 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GATWICK,VERONA VILLAFRANCA, 16645 , 14850 , 1795 , 16999 , 15240 , 1759 ,-2.08247543973175 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GLASGOW,MILAN (MALPENSA), 2190 , 2190 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GLASGOW,ROME (FIUMICINO), 821 , 821 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,GLASGOW,TURIN, 1804 , 0 , 1804 , 2081 , 0 , 2081 ,-13.3109082172033 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,HEATHROW,BOLOGNA, 19660 , 19660 , 0 , 20727 , 20727 , 0 ,-5.14787475273797 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,HEATHROW,MILAN (LINATE), 48818 , 48818 , 0 , 54162 , 54162 , 0 ,-9.86669620767328 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,ITALY,HEATHROW,MILAN (MALPENSA), 16802 , 16802 , 0 , 12076 , 12076 , 0 , 39.1354753229546 
